,Predicted,Original,Difference
360,1526.4268,1478,-48.4267578125
361,1517.5756,1475,-42.5755615234375
362,1504.619,1493,-11.6190185546875
363,1474.3619,1421,-53.3619384765625
364,1458.5903,1428,-30.59033203125
365,1467.8422,1371,-96.8421630859375
366,1421.659,1400,-21.6590576171875
367,1401.2397,1359,-42.23974609375
368,1375.8197,1335,-40.8197021484375
369,1362.992,1380,17.008056640625
370,1352.2976,1360,7.702392578125
371,1324.8492,1391,66.1507568359375
372,1347.0656,1385,37.9344482421875
373,1347.5114,1418,70.4886474609375
374,1355.2144,1423,67.78564453125
375,1384.5791,1422,37.4208984375
376,1410.0364,1421,10.963623046875
377,1441.0344,1422,-19.034423828125
378,1444.2339,1437,-7.23388671875
379,1456.1713,1445,-11.1712646484375
380,1454.8468,1432,-22.8468017578125
381,1457.1914,1430,-27.19140625
382,1470.7294,1407,-63.7293701171875
383,1457.3656,1409,-48.3656005859375
384,1449.209,1391,-58.208984375
385,1421.412,1384,-37.4119873046875
386,1410.2375,1378,-32.237548828125
387,1395.994,1350,-45.9940185546875
388,1380.1095,1360,-20.1094970703125
389,1370.4249,1361,-9.4249267578125
390,1344.7001,1323,-21.7000732421875
391,1339.4517,1334,-5.45166015625
392,1345.7485,1349,3.25146484375
393,1319.1606,1320,0.83935546875
394,1318.3224,1326,7.6776123046875
395,1333.4277,1302,-31.427734375
396,1317.4862,1266,-51.4862060546875
397,1318.065,1270,-48.06494140625
398,1306.0719,1268,-38.0718994140625
399,1267.2567,1228,-39.2567138671875
400,1255.4883,1222,-33.48828125
401,1255.3217,1236,-19.3216552734375
402,1226.402,1200,-26.4019775390625
403,1207.9508,1209,1.0491943359375
404,1213.0143,1210,-3.0142822265625
405,1187.01,1151,-36.010009765625
406,1185.7222,1164,-21.72216796875
407,1197.0057,1173,-24.0057373046875
408,1147.5554,1184,36.444580078125
409,1138.2274,1176,37.7725830078125
410,1151.3016,1122,-29.3016357421875
411,1160.3734,1141,-19.3734130859375
412,1169.4368,1154,-15.436767578125
413,1126.8031,1178,51.1968994140625
414,1122.0125,1148,25.987548828125
415,1132.9149,1150,17.0850830078125
416,1164.3514,1160,-4.3514404296875
417,1164.4949,1154,-10.494873046875
418,1154.5922,1161,6.4078369140625
419,1159.2979,1156,-3.2978515625
420,1153.5729,1154,0.4271240234375
421,1169.5444,1152,-17.54443359375
422,1174.2528,1138,-36.2528076171875
423,1163.6039,1143,-20.6038818359375
424,1157.4814,1143,-14.4814453125
425,1143.7416,1136,-7.7415771484375
426,1146.4957,1120,-26.4957275390625
427,1145.5065,1120,-25.5064697265625
428,1136.7976,1139,2.202392578125
429,1122.0935,1113,-9.093505859375
430,1114.3545,1114,-0.3544921875
431,1128.6478,1119,-9.6478271484375
432,1113.6646,1068,-45.66455078125
433,1111.0836,1072,-39.0836181640625
434,1117.2686,1068,-49.2685546875
435,1068.4366,1023,-45.4366455078125
436,1057.2773,1033,-24.27734375
437,1056.3123,1036,-20.312255859375
438,1010.4632,1001,-9.46319580078125
439,1009.3869,1010,0.61309814453125
440,1014.1932,1001,-13.19317626953125
441,983.9463,970,-13.9462890625
442,988.284,970,-18.28399658203125
443,984.68866,957,-27.68865966796875
444,961.2011,898,-63.20111083984375
445,962.5469,915,-47.546875
446,955.52905,923,-32.529052734375
447,918.721,897,-21.72100830078125
448,920.95593,901,-19.9559326171875
449,921.7556,910,-11.755615234375
450,905.41986,883,-22.41986083984375
451,912.9816,889,-23.98162841796875
452,918.4162,892,-26.41619873046875
453,897.154,873,-24.15399169921875
454,899.8465,860,-39.84649658203125
455,910.3703,878,-32.37030029296875
456,897.8779,880,-17.8779296875
457,886.35913,871,-15.359130859375
458,893.8112,858,-35.81121826171875
459,892.91815,822,-70.91815185546875
460,888.4988,833,-55.498779296875
461,885.64484,858,-27.64483642578125
462,863.64343,890,26.3565673828125
463,852.2986,906,53.701416015625
464,862.68304,890,27.31695556640625
465,882.0679,858,-24.06787109375
466,902.97577,840,-62.97576904296875
467,907.65576,834,-73.65576171875
468,892.9519,799,-93.951904296875
469,878.20245,832,-46.20245361328125
470,870.06396,839,-31.06396484375
471,847.213,837,-10.2130126953125
472,844.4044,844,-0.4044189453125
473,847.4278,859,11.57220458984375
474,842.09143,853,10.9085693359375
475,848.5281,860,11.471923828125
476,860.7167,849,-11.7166748046875
477,863.4927,878,14.50732421875
478,870.37476,891,20.625244140625
479,874.98456,880,5.01544189453125
480,881.65704,876,-5.65704345703125
481,898.26086,878,-20.2608642578125
482,900.79626,872,-28.7962646484375
483,899.7893,871,-28.789306640625
484,899.8918,865,-34.89178466796875
485,896.4353,844,-52.435302734375
486,894.2079,848,-46.2078857421875
487,892.65045,874,-18.65045166015625
488,874.79504,864,-10.7950439453125
489,866.74133,860,-6.7413330078125
490,877.90814,837,-40.90814208984375
491,878.47516,832,-46.47515869140625
492,875.619,829,-46.6190185546875
493,868.2612,834,-34.26123046875
494,856.21234,770,-86.21234130859375
495,850.4552,772,-78.4552001953125
496,850.77966,772,-78.7796630859375
497,828.5707,778,-50.5706787109375
498,811.2908,743,-68.290771484375
499,805.39996,751,-54.39996337890625
500,797.00366,757,-40.003662109375
501,789.38513,730,-59.3851318359375
502,780.4551,740,-40.455078125
503,777.05164,740,-37.0516357421875
504,765.36224,718,-47.36224365234375
505,761.56995,720,-41.5699462890625
506,761.67285,724,-37.6728515625
507,752.53064,712,-40.5306396484375
508,746.4007,702,-44.40069580078125
509,747.14996,709,-38.14996337890625
510,741.7861,689,-52.78607177734375
511,736.0894,690,-46.08941650390625
512,734.7303,698,-36.73028564453125
513,729.6912,683,-46.69122314453125
514,723.3089,682,-41.30889892578125
515,723.6486,685,-38.64862060546875
516,719.59436,668,-51.5943603515625
517,714.61053,678,-36.61053466796875
518,712.9,676,-36.9000244140625
519,707.7301,666,-41.7301025390625
520,703.3668,669,-34.3668212890625
521,702.87964,648,-54.879638671875
522,698.81647,641,-57.81646728515625
523,695.49835,654,-41.49835205078125
524,688.49,664,-24.489990234375
525,676.2593,660,-16.25927734375
526,672.9568,669,-3.956787109375
527,675.4059,667,-8.4058837890625
528,676.14844,672,-4.1484375
529,679.53485,673,-6.53485107421875
530,682.70325,667,-15.7032470703125
531,683.1938,663,-20.19378662109375
532,686.14777,661,-25.14776611328125
533,687.0633,672,-15.06329345703125
534,686.4936,687,0.50640869140625
535,685.27423,687,1.72576904296875
536,686.63245,691,4.3675537109375
537,692.4514,691,-1.451416015625
538,697.1558,691,-6.15582275390625
539,700.42285,684,-16.4228515625
540,703.469,675,-28.468994140625
541,704.8179,679,-25.81787109375
542,704.482,671,-33.48199462890625
543,703.1655,665,-38.16552734375
544,702.76917,660,-42.7691650390625
545,701.7134,677,-24.71337890625
546,698.45624,677,-21.45623779296875
547,693.6982,663,-30.69818115234375
548,693.8263,649,-44.8262939453125
549,695.7682,645,-50.7681884765625
550,691.8934,655,-36.89337158203125
551,685.181,659,-26.1810302734375
552,677.0727,645,-32.07269287109375
553,672.5402,654,-18.54022216796875
554,673.34576,636,-37.34576416015625
555,671.169,630,-41.16900634765625
556,669.85846,638,-31.85845947265625
557,665.46387,629,-36.4638671875
558,654.3718,628,-26.371826171875
559,651.9466,633,-18.94659423828125
560,649.7103,639,-10.7103271484375
561,644.0842,619,-25.084228515625
562,643.81006,616,-27.81005859375
563,645.21094,615,-30.2109375
564,640.30536,595,-45.30535888671875
565,633.12506,595,-38.12506103515625
566,630.34,594,-36.34002685546875
567,620.69525,597,-23.69525146484375
568,611.29376,591,-20.29376220703125
569,607.9966,588,-19.99658203125
570,603.9995,573,-30.99951171875
571,600.2941,578,-22.29412841796875
572,596.87396,574,-22.87396240234375
573,591.5346,561,-30.53460693359375
574,584.1885,567,-17.1884765625
575,582.1267,565,-17.126708984375
576,576.0321,564,-12.0321044921875
577,572.1195,578,5.8804931640625
578,571.2177,584,12.78228759765625
579,567.70734,582,14.29266357421875
580,568.60016,582,13.39984130859375
581,574.30237,593,18.6976318359375
582,576.9013,594,17.09869384765625
583,578.53687,582,3.463134765625
584,582.5908,605,22.4091796875
585,586.98737,602,15.01263427734375
586,586.66144,585,-1.66143798828125
587,590.3471,582,-8.34710693359375
588,597.8673,582,-15.8673095703125
589,594.3658,592,-2.36578369140625
590,591.3005,582,-9.30047607421875
591,590.03436,574,-16.03436279296875
592,588.0645,572,-16.06451416015625
593,587.2897,583,-4.2896728515625
594,584.9772,584,-0.9771728515625
595,581.9743,585,3.02569580078125
596,579.3114,586,6.6885986328125
597,580.7215,593,12.27850341796875
598,581.58777,601,19.4122314453125
599,584.90784,579,-5.9078369140625
600,586.5884,573,-13.58837890625
601,590.2538,574,-16.2537841796875
602,590.4165,594,3.58349609375
603,585.183,593,7.8170166015625
604,582.7473,598,15.252685546875
605,582.4911,595,12.5089111328125
606,586.6514,598,11.34857177734375
607,590.00256,602,11.9974365234375
608,595.14746,599,3.8525390625
609,594.51215,602,7.48785400390625
610,596.7202,605,8.27978515625
611,598.53217,595,-3.53216552734375
612,600.60944,610,9.39056396484375
613,602.9858,606,3.01422119140625
614,602.5503,621,18.44970703125
615,602.63965,620,17.3603515625
616,606.93085,624,17.06915283203125
617,609.1434,627,17.85662841796875
618,615.9053,628,12.0947265625
619,619.1246,627,7.87542724609375
620,624.029,623,-1.02899169921875
621,626.7556,624,-2.755615234375
622,629.38184,633,3.6181640625
623,629.8897,638,8.11029052734375
624,630.5048,643,12.49517822265625
625,632.78253,639,6.21746826171875
626,637.3619,641,3.63812255859375
627,642.00555,651,8.99444580078125
628,645.6699,638,-7.669921875
629,646.9414,655,8.05859375
630,651.0975,650,-1.09747314453125
631,652.3368,643,-9.3367919921875
632,654.7308,642,-12.73077392578125
633,660.9916,644,-16.9915771484375
634,658.5975,652,-6.59747314453125
635,657.4169,652,-5.4168701171875
636,657.4559,651,-6.45587158203125
637,658.9077,659,0.09228515625
638,661.7545,664,2.2454833984375
639,663.55426,667,3.44573974609375
640,666.7937,659,-7.793701171875
641,671.1038,657,-14.10382080078125
642,675.10175,661,-14.10174560546875
643,676.86957,663,-13.86956787109375
644,676.4727,667,-9.47271728515625
645,677.11163,657,-20.11163330078125
646,678.1348,667,-11.13482666015625
647,680.7248,657,-23.72479248046875
648,680.7422,666,-14.7421875
649,681.2995,673,-8.29949951171875
650,680.74756,695,14.25244140625
651,679.5288,692,12.47119140625
652,684.99316,686,1.0068359375
653,692.6559,685,-7.6558837890625
654,698.129,694,-4.1290283203125
655,700.41394,704,3.5860595703125
656,701.42566,710,8.5743408203125
657,703.99316,712,8.0068359375
658,709.0825,721,11.91748046875
659,715.261,729,13.739013671875
660,720.6545,731,10.34552001953125
661,725.91473,728,2.08526611328125
662,732.3287,722,-10.32867431640625
663,737.2272,723,-14.2271728515625
664,740.3361,728,-12.33612060546875
665,740.8807,735,-5.88067626953125
666,740.89484,738,-2.89483642578125
667,742.618,747,4.38201904296875
668,745.75635,756,10.24365234375
669,748.7247,752,3.27532958984375
670,752.04083,767,14.95916748046875
671,757.2662,778,20.73382568359375
672,759.99426,793,33.0057373046875
673,766.12427,794,27.875732421875
674,775.9219,782,6.078125
675,786.8249,779,-7.82489013671875
676,795.67017,790,-5.670166015625
677,796.91626,798,1.083740234375
678,795.1291,790,-5.12908935546875
679,798.60077,804,5.39923095703125
680,805.2064,828,22.7935791015625
681,805.9729,815,9.027099609375
682,810.3296,827,16.67041015625
683,821.7998,827,5.2001953125
684,825.0285,831,5.97149658203125
685,831.27325,825,-6.27325439453125
686,839.5089,852,12.4910888671875
687,841.3757,859,17.62432861328125
688,841.85156,869,27.1484375
689,854.7477,876,21.2523193359375
690,865.0048,880,14.99517822265625
691,872.8566,880,7.14337158203125
692,886.6292,873,-13.62921142578125
693,893.77814,893,-0.77813720703125
694,898.4448,887,-11.44482421875
695,898.9473,911,12.05267333984375
696,909.4089,894,-15.40887451171875
697,910.8399,890,-20.83990478515625
698,922.0383,889,-33.038330078125
699,923.5531,898,-25.5531005859375
700,916.6641,925,8.33587646484375
701,914.604,917,2.39599609375
702,917.0103,933,15.98968505859375
703,934.66656,928,-6.66656494140625
704,939.4992,938,-1.49920654296875
705,948.76117,942,-6.76116943359375
706,949.6511,941,-8.651123046875
707,953.54254,946,-7.54254150390625
708,962.7378,968,5.26220703125
709,966.8502,967,0.1497802734375
710,968.76654,966,-2.76654052734375
711,981.79565,971,-10.795654296875
712,983.98267,991,7.017333984375
713,986.0039,990,3.99609375
714,989.8509,1024,34.14910888671875
715,1003.26886,1046,42.73114013671875
716,1007.5727,1050,42.42730712890625
717,1037.4509,1053,15.549072265625
718,1063.6809,1080,16.319091796875
719,1072.0492,1085,12.9508056640625
720,1081.5509,1082,0.4490966796875
721,1103.695,1081,-22.6949462890625
722,1115.7987,1125,9.2012939453125
723,1115.7943,1098,-17.7943115234375
724,1117.4924,1122,4.507568359375
725,1142.7563,1099,-43.75634765625
726,1130.7832,1131,0.216796875
727,1140.934,1147,6.0660400390625
728,1134.0664,1151,16.93359375
729,1139.916,1168,28.083984375
730,1163.4432,1175,11.5567626953125
731,1173.1127,1214,40.8873291015625
732,1194.9286,1202,7.0714111328125
733,1202.0082,1217,14.9918212890625
734,1233.6746,1214,-19.674560546875
735,1243.4207,1222,-21.420654296875
736,1252.2559,1242,-10.255859375
737,1258.9779,1258,-0.9779052734375
738,1253.1077,1278,24.892333984375
739,1271.3972,1297,25.602783203125
740,1288.4941,1320,31.505859375
741,1308.3627,1340,31.6373291015625
742,1327.9802,1342,14.019775390625
743,1350.7625,1337,-13.762451171875
744,1377.4202,1349,-28.420166015625
745,1387.953,1364,-23.9530029296875
746,1387.7441,1389,1.255859375
747,1392.4783,1393,0.521728515625
748,1402.5354,1423,20.464599609375
749,1422.5664,1452,29.43359375
750,1433.116,1451,17.884033203125
751,1454.2023,1467,12.7977294921875
752,1483.5671,1479,-4.567138671875
753,1492.013,1505,12.987060546875
754,1508.7377,1490,-18.7376708984375
755,1525.0248,1517,-8.0247802734375
756,1543.6918,1588,44.3082275390625
757,1540.4227,1457,-83.4227294921875
758,1552.8513,1486,-66.851318359375
759,1610.5315,1523,-87.531494140625
760,1525.7747,1540,14.225341796875
761,1502.6172,1555,52.3828125
762,1542.0424,1552,9.9576416015625
763,1537.7029,1557,19.297119140625
764,1565.3123,1575,9.687744140625
765,1580.3325,1610,29.66748046875
766,1567.2783,1606,38.7216796875
767,1585.4778,1611,25.522216796875
768,1620.7853,1620,-0.7852783203125
769,1655.8274,1621,-34.827392578125
770,1654.5479,1645,-9.5478515625
