,Predicted,Original,Difference
172,1461.4409,1425,-36.44091796875
173,1467.4542,1422,-45.4542236328125
174,1449.0586,1403,-46.05859375
175,1413.8976,1373,-40.8975830078125
176,1412.6736,1338,-74.673583984375
177,1397.2784,1346,-51.2784423828125
178,1358.0865,1353,-5.0865478515625
179,1318.2834,1355,36.716552734375
180,1327.7817,1372,44.21826171875
181,1339.5657,1376,36.434326171875
182,1337.3407,1365,27.6593017578125
183,1354.8789,1371,16.12109375
184,1357.6593,1379,21.3406982421875
185,1338.0435,1382,43.95654296875
186,1348.3298,1372,23.670166015625
187,1371.2439,1363,-8.243896484375
188,1376.0206,1368,-8.0206298828125
189,1358.0894,1374,15.91064453125
190,1342.7249,1373,30.275146484375
191,1350.2439,1376,25.756103515625
192,1357.9369,1385,27.0631103515625
193,1354.8231,1380,25.1768798828125
194,1358.9211,1387,28.078857421875
195,1373.0479,1386,12.9521484375
196,1365.1858,1389,23.814208984375
197,1374.7744,1395,20.2255859375
198,1375.042,1392,16.9580078125
199,1379.5386,1390,10.46142578125
200,1385.655,1380,-5.655029296875
201,1381.9554,1377,-4.9554443359375
202,1378.6815,1363,-15.6815185546875
203,1363.8043,1349,-14.8043212890625
204,1359.226,1346,-13.2259521484375
205,1338.8732,1349,10.1268310546875
206,1318.7097,1302,-16.709716796875
207,1314.9941,1240,-74.994140625
208,1319.3011,1193,-126.3011474609375
209,1269.1053,1181,-88.1053466796875
210,1197.4618,1130,-67.4617919921875
211,1152.4084,1125,-27.408447265625
212,1147.8859,1116,-31.8858642578125
213,1101.8691,1140,38.130859375
214,1088.7291,1150,61.2708740234375
215,1101.7859,1171,69.214111328125
216,1126.3007,1185,58.6993408203125
217,1137.7108,1174,36.2891845703125
218,1164.3027,1188,23.697265625
219,1186.9524,1171,-15.952392578125
220,1182.683,1166,-16.6829833984375
221,1202.8181,1139,-63.818115234375
222,1198.2661,1091,-107.26611328125
223,1190.6449,1075,-115.6448974609375
224,1152.1246,1068,-84.1246337890625
225,1074.688,1047,-27.68798828125
226,1039.3181,1039,-0.318115234375
227,1032.6626,1040,7.33740234375
228,1015.80566,1051,35.1943359375
229,1004.574,1065,60.426025390625
230,1013.4595,1069,55.54052734375
231,1027.8094,1074,46.1905517578125
232,1044.3065,1078,33.6934814453125
233,1056.7632,1067,10.23681640625
234,1070.5227,1072,1.477294921875
235,1080.7357,1075,-5.7357177734375
236,1072.9813,1082,9.0186767578125
237,1080.232,1091,10.7679443359375
238,1085.687,1081,-4.68701171875
239,1090.2489,1083,-7.2489013671875
240,1096.4623,1087,-9.4622802734375
241,1085.0353,1086,0.9647216796875
242,1084.053,1084,-0.052978515625
243,1090.916,1051,-39.916015625
244,1091.0865,1040,-51.0865478515625
245,1086.0071,1011,-75.007080078125
246,1044.7062,1011,-33.7061767578125
247,1024.3607,971,-53.3607177734375
248,987.6039,960,-27.6038818359375
249,983.049,969,-14.04901123046875
250,937.0946,964,26.9053955078125
251,918.4284,948,29.57159423828125
252,940.86426,957,16.1357421875
253,937.8948,962,24.105224609375
254,918.8966,961,42.1033935546875
255,933.8856,976,42.1143798828125
256,943.59827,969,25.4017333984375
257,944.8866,984,39.1134033203125
258,964.30286,977,12.6971435546875
259,966.7742,970,3.225830078125
260,984.1879,958,-26.18792724609375
261,977.7546,956,-21.75457763671875
262,968.9206,938,-30.92059326171875
263,955.24646,920,-35.2464599609375
264,949.1303,897,-52.13031005859375
265,927.4634,904,-23.46337890625
266,905.1861,889,-16.18609619140625
267,879.02026,889,9.979736328125
268,886.0945,891,4.905517578125
269,873.22705,861,-12.22705078125
270,873.6207,877,3.3792724609375
271,879.54626,891,11.4537353515625
272,849.9615,890,40.03851318359375
273,866.2737,887,20.726318359375
274,884.55945,900,15.4405517578125
275,886.9107,902,15.08929443359375
276,884.4577,884,-0.45770263671875
277,904.643,866,-38.64300537109375
278,910.3073,877,-33.30731201171875
279,887.03674,878,-9.0367431640625
280,865.24634,873,7.753662109375
281,879.14966,877,-2.149658203125
282,876.7102,891,14.289794921875
283,868.30444,904,35.695556640625
284,873.50586,903,29.494140625
285,892.4832,890,-2.48321533203125
286,908.22095,898,-10.220947265625
287,909.27747,878,-31.2774658203125
288,897.718,866,-31.718017578125
289,909.2997,854,-55.2996826171875
290,882.51587,857,-25.515869140625
291,863.9592,850,-13.959228515625
292,849.22614,844,-5.22613525390625
293,852.3021,843,-9.3021240234375
294,843.26166,820,-23.26165771484375
295,834.1582,770,-64.158203125
296,834.8656,754,-80.8656005859375
297,810.12537,763,-47.1253662109375
298,750.2253,760,9.77471923828125
299,728.1178,770,41.8822021484375
300,744.25256,773,28.7474365234375
301,743.754,773,29.2459716796875
302,749.9289,785,35.07110595703125
303,759.54114,789,29.4588623046875
304,765.5603,793,27.439697265625
305,779.8865,806,26.113525390625
306,795.4731,819,23.52691650390625
307,803.17786,807,3.8221435546875
308,818.9879,745,-73.9879150390625
309,833.9703,750,-83.97027587890625
310,823.56506,729,-94.5650634765625
311,757.229,721,-36.22900390625
312,744.7928,675,-69.79278564453125
313,722.7693,668,-54.769287109375
314,706.8622,654,-52.8621826171875
315,658.681,628,-30.6810302734375
316,653.98956,620,-33.98956298828125
317,655.3107,624,-31.31072998046875
318,631.166,632,0.833984375
319,625.133,637,11.86700439453125
320,613.3517,654,40.6483154296875
321,627.86505,654,26.13494873046875
322,630.06885,660,29.93115234375
323,643.0063,653,9.99371337890625
324,649.95966,656,6.04034423828125
325,660.19745,660,-0.19744873046875
326,661.85864,666,4.141357421875
327,667.6659,673,5.3341064453125
328,669.2215,661,-8.22149658203125
329,673.2091,661,-12.2091064453125
330,677.3595,638,-39.3594970703125
331,666.31415,628,-38.31414794921875
332,661.9742,646,-15.97418212890625
333,641.1447,641,-0.14471435546875
334,624.5906,634,9.409423828125
335,634.2193,633,-1.21929931640625
336,633.1762,641,7.82379150390625
337,626.0769,646,19.923095703125
338,625.5366,642,16.46337890625
339,633.814,628,-5.81402587890625
340,639.39056,632,-7.39056396484375
341,638.41583,633,-5.41583251953125
342,629.22217,636,6.77783203125
343,631.29083,633,1.70916748046875
344,629.1161,635,5.8839111328125
345,630.85205,613,-17.85205078125
346,629.123,604,-25.12298583984375
347,632.84106,587,-45.841064453125
348,613.744,581,-32.7440185546875
349,600.1602,572,-28.16021728515625
350,584.91156,566,-18.91156005859375
351,574.3363,566,-8.3363037109375
352,567.10394,564,-3.10394287109375
353,559.57007,569,9.429931640625
354,560.94836,581,20.0516357421875
355,559.2386,588,28.76141357421875
356,565.1679,582,16.83209228515625
357,574.2915,577,2.70849609375
358,583.95776,578,-5.957763671875
359,584.29004,591,6.7099609375
360,582.06195,594,11.93804931640625
361,583.3601,593,9.639892578125
362,593.8247,590,-3.82470703125
363,597.1828,579,-18.18280029296875
364,596.94446,572,-24.9444580078125
365,595.37225,565,-30.37225341796875
366,585.17413,551,-34.17413330078125
367,574.7868,542,-32.78680419921875
368,565.80585,508,-57.80584716796875
369,550.6736,503,-47.673583984375
370,537.92456,487,-50.924560546875
371,511.35007,484,-27.350067138671875
372,499.495,479,-20.4949951171875
373,488.48056,467,-21.480560302734375
374,480.47278,459,-21.4727783203125
375,477.13367,470,-7.1336669921875
376,467.3484,477,9.651611328125
377,461.52087,485,23.4791259765625
378,464.7653,486,21.234710693359375
379,472.958,490,17.0419921875
380,478.8214,494,15.1785888671875
381,486.6778,493,6.32220458984375
382,496.0542,497,0.94580078125
383,502.93362,478,-24.933624267578125
384,504.35858,495,-9.35858154296875
385,509.02893,486,-23.0289306640625
386,494.82816,495,0.171844482421875
387,501.06317,488,-13.06317138671875
388,496.5823,491,-5.582305908203125
389,497.73718,493,-4.7371826171875
390,494.77924,487,-7.77923583984375
391,495.28857,500,4.71142578125
392,497.98096,472,-25.98095703125
393,492.34546,459,-33.345458984375
394,503.02487,457,-46.024871826171875
395,484.37912,453,-31.379119873046875
396,463.16614,439,-24.1661376953125
397,459.08057,428,-31.08056640625
398,453.7785,420,-33.77850341796875
399,439.81094,409,-30.810943603515625
400,426.49597,396,-30.4959716796875
401,421.34576,391,-30.34576416015625
402,409.5111,393,-16.5111083984375
403,399.393,389,-10.39300537109375
404,391.38336,396,4.61663818359375
405,391.62582,394,2.374176025390625
406,388.56323,392,3.436767578125
407,392.05322,393,0.94677734375
408,395.1034,393,-2.1033935546875
409,394.8497,399,4.150299072265625
410,397.6313,403,5.36871337890625
411,399.7609,403,3.239105224609375
412,405.27237,405,-0.272369384765625
413,409.89313,406,-3.89312744140625
414,411.36765,406,-5.367645263671875
415,413.182,401,-12.1820068359375
416,414.50647,396,-18.5064697265625
417,415.10574,398,-17.105743408203125
418,411.86548,400,-11.865478515625
419,406.96716,399,-7.9671630859375
420,406.6339,409,2.3660888671875
421,407.3285,414,6.6715087890625
422,406.08514,415,8.91485595703125
423,412.7262,426,13.2738037109375
424,419.24805,434,14.751953125
425,421.19644,428,6.803558349609375
426,430.31982,423,-7.31982421875
427,442.07825,434,-8.0782470703125
428,440.77844,440,-0.7784423828125
429,435.69748,430,-5.697479248046875
430,444.0298,432,-12.02978515625
431,450.48038,423,-27.480377197265625
432,441.19287,419,-22.19287109375
433,440.25208,407,-33.2520751953125
434,435.0508,385,-50.050811767578125
435,426.23932,389,-37.23931884765625
436,414.9359,390,-24.9359130859375
437,394.6955,393,-1.69549560546875
438,390.97687,391,0.02313232421875
439,390.6314,383,-7.63140869140625
440,391.4112,384,-7.41119384765625
441,390.80215,382,-8.802154541015625
442,386.60925,370,-16.6092529296875
443,387.12286,360,-27.12286376953125
444,386.67017,352,-34.670166015625
445,378.5614,349,-29.5614013671875
446,368.94806,343,-25.94805908203125
447,361.23077,322,-39.23077392578125
448,356.1609,306,-50.160888671875
449,350.0415,297,-53.04150390625
450,333.20175,290,-43.201751708984375
451,317.52075,275,-42.520751953125
452,307.427,261,-46.427001953125
453,299.05457,256,-43.0545654296875
454,286.63947,261,-25.63946533203125
455,273.63196,263,-10.6319580078125
456,266.4532,280,13.54681396484375
457,266.18982,284,17.8101806640625
458,266.05728,292,25.942718505859375
459,274.01825,298,23.98175048828125
460,281.77893,291,9.2210693359375
461,287.9818,292,4.0181884765625
462,296.4969,297,0.50311279296875
463,296.60812,305,8.391876220703125
464,296.94214,307,10.057861328125
465,302.55417,306,3.445831298828125
466,308.41095,308,-0.41094970703125
467,311.06766,306,-5.067657470703125
468,311.52786,307,-4.527862548828125
469,313.35638,311,-2.35638427734375
470,312.80127,308,-4.80126953125
471,312.90125,307,-5.9012451171875
472,316.25168,313,-3.251678466796875
473,315.31348,313,-2.3134765625
474,313.46918,314,0.53082275390625
475,317.29498,321,3.70501708984375
476,318.8012,333,14.19879150390625
477,318.92096,333,14.07904052734375
478,324.7126,327,2.28741455078125
479,335.22925,331,-4.229248046875
480,339.0596,330,-9.059600830078125
481,335.6389,334,-1.638885498046875
482,338.7705,332,-6.7705078125
483,339.81116,331,-8.8111572265625
484,341.0822,331,-10.08221435546875
485,341.29852,332,-9.29852294921875
486,339.7319,338,-1.731903076171875
487,339.38422,335,-4.38421630859375
488,339.73038,335,-4.730377197265625
489,344.0063,339,-5.00628662109375
490,343.86612,338,-5.866119384765625
491,342.92374,337,-5.923736572265625
492,346.52246,347,0.4775390625
493,346.96832,346,-0.96832275390625
494,345.7104,337,-8.71038818359375
495,352.89374,331,-21.89373779296875
496,355.52628,323,-32.526275634765625
497,348.03992,307,-41.0399169921875
498,342.19498,298,-44.194976806640625
499,335.157,289,-46.157012939453125
500,318.8836,286,-32.88360595703125
501,307.54196,284,-23.541961669921875
502,298.84607,275,-23.8460693359375
503,291.91193,264,-27.91192626953125
504,288.3047,259,-29.3046875
505,281.50385,255,-26.50384521484375
506,272.67563,252,-20.675628662109375
507,266.98645,246,-20.9864501953125
508,262.76276,252,-10.76275634765625
509,258.5244,254,-4.5244140625
510,253.55293,249,-4.5529327392578125
511,254.53812,254,-0.538116455078125
512,256.83313,255,-1.8331298828125
513,253.88535,251,-2.885345458984375
514,256.03088,257,0.9691162109375
515,259.0365,258,-1.0364990234375
516,256.39603,262,5.603973388671875
517,259.08392,260,0.91607666015625
518,261.63025,263,1.3697509765625
519,263.34213,264,0.657867431640625
520,264.09784,266,1.90216064453125
521,265.50806,264,-1.508056640625
522,267.41348,267,-0.413482666015625
523,268.90518,270,1.094818115234375
524,268.61755,267,-1.6175537109375
525,270.3805,267,-3.3804931640625
526,272.9593,263,-9.95928955078125
527,272.12112,260,-12.121124267578125
528,271.4596,263,-8.4595947265625
529,270.12756,269,-1.1275634765625
530,267.05603,272,4.9439697265625
531,267.69363,273,5.306365966796875
532,271.15738,285,13.842620849609375
533,273.74915,285,11.2508544921875
534,275.32898,281,5.6710205078125
535,283.2627,284,0.7373046875
536,287.58093,287,-0.5809326171875
537,285.65033,286,0.34967041015625
538,288.30307,285,-3.303070068359375
539,291.94443,284,-7.944427490234375
540,291.52472,282,-9.52471923828125
541,290.86105,280,-10.861053466796875
542,290.30524,287,-3.30523681640625
543,288.5295,284,-4.529510498046875
544,286.21155,284,-2.2115478515625
545,289.79767,284,-5.79766845703125
546,289.8255,278,-11.82550048828125
547,288.15588,281,-7.1558837890625
548,289.04083,286,-3.04083251953125
549,285.49078,284,-1.49078369140625
550,285.41376,284,-1.41375732421875
551,289.49805,284,-5.498046875
552,288.99042,284,-4.99041748046875
553,288.1598,281,-7.1597900390625
554,288.99957,280,-8.99957275390625
555,289.0213,283,-6.02130126953125
556,287.23038,283,-4.230377197265625
557,286.0231,279,-7.023101806640625
558,287.58582,282,-5.5858154296875
559,287.8337,281,-6.833709716796875
560,284.91736,277,-7.9173583984375
561,285.9931,288,2.00689697265625
562,286.54022,286,-0.54022216796875
563,283.1809,283,-0.180908203125
564,288.81317,279,-9.81317138671875
565,291.0147,277,-14.01470947265625
566,287.92944,276,-11.929443359375
567,285.81894,279,-6.818939208984375
568,284.1458,286,1.85418701171875
569,282.40128,280,-2.401275634765625
570,283.266,279,-4.2659912109375
571,287.81317,279,-8.81317138671875
572,285.764,281,-4.764007568359375
573,283.35846,282,-1.35845947265625
574,284.57605,282,-2.5760498046875
575,285.58456,277,-8.584564208984375
576,286.46582,278,-8.4658203125
577,286.87057,285,-1.870574951171875
578,283.9351,279,-4.935089111328125
579,282.95477,278,-4.95477294921875
580,287.48572,275,-12.4857177734375
581,285.71075,282,-3.71075439453125
582,282.9685,283,0.031494140625
583,281.9552,290,8.0447998046875
584,284.76068,288,3.23931884765625
585,286.91513,282,-4.915130615234375
586,290.89606,293,2.10394287109375
587,292.4022,301,8.597808837890625
588,288.73743,300,11.2625732421875
589,294.25262,299,4.74737548828125
590,303.01178,303,-0.01177978515625
591,303.73962,302,-1.7396240234375
592,303.9402,311,7.059814453125
593,307.65082,302,-5.65081787109375
594,308.13782,299,-9.1378173828125
595,313.0465,300,-13.0465087890625
596,311.35217,291,-20.3521728515625
597,306.65094,288,-18.65093994140625
598,307.19666,294,-13.1966552734375
599,301.0122,294,-7.01220703125
600,294.94446,298,3.0555419921875
601,298.31232,295,-3.31231689453125
602,298.96408,297,-1.964080810546875
603,299.89008,302,2.10992431640625
604,299.96536,308,8.034637451171875
605,300.8174,305,4.182586669921875
606,305.08936,303,-2.08935546875
607,310.48865,307,-3.4886474609375
608,310.85077,312,1.14923095703125
609,309.4074,317,7.59259033203125
610,312.24152,314,1.75848388671875
611,316.12006,313,-3.12005615234375
612,320.39697,317,-3.39697265625
613,320.67694,322,1.32305908203125
614,319.73373,320,0.266265869140625
615,322.55835,319,-3.558349609375
616,326.75735,323,-3.757354736328125
617,326.86188,321,-5.86187744140625
618,326.13586,320,-6.1358642578125
619,329.12634,321,-8.1263427734375
620,328.57254,320,-8.572540283203125
621,327.00372,332,4.99627685546875
622,328.20685,331,2.79315185546875
623,327.65204,332,4.34796142578125
624,334.66248,330,-4.6624755859375
625,337.8891,327,-10.88909912109375
626,338.0165,324,-14.016510009765625
627,338.6621,327,-11.662109375
628,336.34552,329,-7.34552001953125
629,333.50684,338,4.4931640625
630,334.45343,338,3.54656982421875
631,336.40985,336,-0.40985107421875
632,342.0836,350,7.916412353515625
633,344.9447,357,12.0552978515625
634,343.81128,350,6.188720703125
635,354.39468,352,-2.394683837890625
636,364.18304,358,-6.18304443359375
637,361.28473,350,-11.28472900390625
638,361.9539,349,-12.953887939453125
639,368.35007,349,-19.350067138671875
640,362.57837,366,3.421630859375
641,358.65952,360,1.340484619140625
642,359.64172,371,11.3582763671875
643,370.26086,373,2.7391357421875
644,369.91602,374,4.083984375
645,375.0802,376,0.9197998046875
646,382.98477,375,-7.984771728515625
647,383.28253,379,-4.28253173828125
648,386.07672,385,-1.07672119140625
649,386.50482,387,0.49517822265625
650,389.7555,397,7.2445068359375
651,393.8604,400,6.13958740234375
652,396.55487,400,3.44512939453125
653,404.08936,399,-5.08935546875
654,408.77426,403,-5.774261474609375
655,409.8784,411,1.121612548828125
656,410.16016,410,-0.16015625
657,412.69562,413,0.30438232421875
658,419.15237,409,-10.152374267578125
659,419.76242,409,-10.762420654296875
660,421.47583,413,-8.475830078125
661,420.21988,411,-9.219879150390625
662,418.17444,413,-5.1744384765625
663,420.5865,425,4.41351318359375
664,419.97687,423,3.02313232421875
665,420.5584,429,8.44158935546875
666,428.9416,427,-1.94158935546875
667,430.6623,432,1.33770751953125
668,434.38867,444,9.611328125
669,436.22565,448,11.77435302734375
670,440.4214,458,17.57861328125
671,451.1282,458,6.871795654296875
672,457.63828,459,1.361724853515625
673,468.28003,458,-10.280029296875
674,471.83322,464,-7.833221435546875
675,473.32104,459,-14.321044921875
676,473.13065,473,-0.130645751953125
677,476.96445,476,-0.964447021484375
678,473.84213,478,4.157867431640625
679,481.51382,484,2.486175537109375
680,487.29428,487,-0.294281005859375
681,488.2467,500,11.7532958984375
682,493.987,506,12.01300048828125
683,499.52518,508,8.474822998046875
684,510.60187,502,-8.60186767578125
685,519.07245,503,-16.07244873046875
686,523.04205,519,-4.04205322265625
687,519.18024,516,-3.18023681640625
688,517.11304,514,-3.113037109375
689,528.4815,525,-3.48150634765625
690,527.4907,518,-9.49072265625
691,523.9472,498,-25.94720458984375
692,532.30005,489,-43.300048828125
693,528.57227,491,-37.572265625
694,507.87173,489,-18.871734619140625
695,495.13974,494,-1.139739990234375
696,495.06485,503,7.935150146484375
697,488.95175,514,25.048248291015625
698,488.21762,519,30.782379150390625
699,498.5744,511,12.42559814453125
700,512.19244,514,1.80755615234375
701,520.78015,516,-4.7801513671875
702,519.90173,513,-6.9017333984375
703,524.46954,528,3.53045654296875
704,527.4274,521,-6.42742919921875
705,523.44946,519,-4.449462890625
706,532.2009,523,-9.200927734375
707,530.2222,535,4.77777099609375
708,525.9563,549,23.043701171875
709,528.0224,556,27.97760009765625
710,538.2185,551,12.781494140625
711,551.5514,551,-0.5513916015625
712,562.6732,561,-1.6732177734375
713,563.5243,566,2.4757080078125
714,564.43097,574,9.56903076171875
715,572.66125,582,9.3387451171875
716,577.9418,595,17.0582275390625
717,583.72003,605,21.27996826171875
718,592.5968,611,18.4031982421875
719,605.7504,607,1.24957275390625
720,616.67883,609,-7.6788330078125
721,624.7773,618,-6.77728271484375
722,624.3685,632,7.6314697265625
723,625.7396,640,14.2603759765625
724,631.57465,638,6.42535400390625
725,643.7634,664,20.236572265625
726,651.7923,669,17.20770263671875
727,651.69745,678,26.30255126953125
728,675.3628,671,-4.36279296875
729,687.8232,676,-11.82318115234375
730,698.02216,694,-4.02215576171875
731,694.4646,694,-0.464599609375
732,698.62915,668,-30.629150390625
733,711.41187,674,-37.411865234375
734,709.40155,685,-24.40155029296875
735,680.2057,704,23.7943115234375
736,679.1727,711,31.8272705078125
737,686.82983,710,23.170166015625
738,703.4461,709,5.55389404296875
739,714.24915,718,3.7508544921875
740,723.04224,715,-8.042236328125
741,723.9169,728,4.0831298828125
742,732.6637,717,-15.6636962890625
743,729.06177,729,-0.061767578125
744,742.5762,744,1.423828125
745,733.0773,763,29.9227294921875
746,740.535,767,26.46502685546875
747,755.0916,776,20.90838623046875
748,776.5028,769,-7.5028076171875
749,782.8186,775,-7.818603515625
750,797.2718,785,-12.27178955078125
751,790.5142,800,9.48577880859375
752,795.6007,812,16.3992919921875
753,800.8888,813,12.1112060546875
754,817.3817,820,2.6182861328125
755,828.9007,822,-6.90069580078125
756,830.92523,831,0.07476806640625
757,837.5044,838,0.49560546875
758,840.4068,840,-0.40679931640625
759,848.694,848,-0.6939697265625
760,856.4142,847,-9.4141845703125
761,858.5016,846,-12.5015869140625
762,864.76135,855,-9.7613525390625
763,862.0897,836,-26.0897216796875
764,858.24097,831,-27.240966796875
765,865.8896,819,-46.88958740234375
766,844.042,810,-34.0419921875
767,834.8804,804,-30.88037109375
768,818.40424,829,10.59576416015625
769,805.5445,832,26.45550537109375
770,794.6939,830,35.30609130859375
771,821.1862,838,16.81378173828125
772,830.0604,844,13.9395751953125
773,830.3482,865,34.65179443359375
774,842.29236,863,20.7076416015625
775,854.3271,878,23.67291259765625
776,875.9039,872,-3.90386962890625
777,878.0083,875,-3.00830078125
778,898.4451,875,-23.44512939453125
779,892.5377,887,-5.5377197265625
780,891.41064,902,10.58935546875
781,887.953,920,32.0469970703125
782,901.3946,905,3.60540771484375
783,917.9634,917,-0.96337890625
784,940.16516,909,-31.1651611328125
785,921.06885,928,6.93115234375
786,936.0245,941,4.97552490234375
787,924.00806,949,24.991943359375
